ts,data_temperatureSensor_0,data_humiditySensor_1
2022-03-03 21:18:52,18.7,58.5
2022-03-03 21:23:52,18.7,58.5
2022-03-03 21:28:52,18.7,58.5
2022-03-03 21:33:52,18.7,58.5
2022-03-03 21:38:52,18.7,59
2022-03-03 21:43:52,18.7,59.5
2022-03-03 21:48:52,18.7,59
2022-03-03 21:53:52,18.7,58
2022-03-03 21:58:52,18.7,58.5
2022-03-03 22:03:52,18.7,59.5
2022-03-03 22:08:52,18.7,58.5
2022-03-03 22:13:52,18.7,58.5
2022-03-03 22:18:52,18.7,58
2022-03-03 22:23:52,18.7,58
2022-03-03 22:28:52,18.7,57.5
2022-03-03 22:33:52,18.6,57
2022-03-03 22:38:52,18.6,58
2022-03-03 22:43:52,18.6,56.5
2022-03-03 22:48:52,18.6,57
2022-03-03 22:53:52,18.7,58
2022-03-03 22:58:52,18.7,57
2022-03-03 23:03:52,18.6,57
2022-03-03 23:08:52,18.6,56.5
2022-03-03 23:13:52,18.6,55.5
2022-03-03 23:18:52,18.6,57
2022-03-03 23:23:52,18.6,57
2022-03-03 23:28:51,18.6,57
2022-03-03 23:33:52,18.6,57
2022-03-03 23:38:52,18.6,56
2022-03-03 23:43:52,18.6,56
2022-03-03 23:48:51,18.6,56.5
2022-03-03 23:53:51,18.6,57
2022-03-03 23:58:51,18.5,56.5
2022-03-04 00:03:51,18.5,57
2022-03-04 00:08:51,18.6,56
2022-03-04 00:13:51,18.6,56.5
2022-03-04 00:18:51,18.6,56.5
2022-03-04 00:23:51,18.5,56.5
2022-03-04 00:28:51,18.5,56
2022-03-04 00:33:51,18.4,55.5
2022-03-04 00:38:51,18.5,56
2022-03-04 00:43:51,18.5,56.5
2022-03-04 00:48:51,18.4,55.5
2022-03-04 00:53:51,18.4,55
2022-03-04 00:58:51,18.4,55
2022-03-04 01:03:52,18.4,55.5
2022-03-04 01:08:51,18.4,55
2022-03-04 01:13:51,18.4,55.5
2022-03-04 01:18:51,18.4,55
2022-03-04 01:23:51,18.4,55
2022-03-04 01:28:52,18.4,55
2022-03-04 01:33:51,18.4,55
2022-03-04 01:38:52,18.3,54
2022-03-04 01:43:51,18.4,55
2022-03-04 01:48:51,18.3,54
2022-03-04 01:53:51,18.3,54
2022-03-04 01:58:51,18.4,54
2022-03-04 02:03:51,18.3,54.5
2022-03-04 02:08:51,18.4,55
2022-03-04 02:13:51,18.4,54.5
2022-03-04 02:18:51,18.4,54.5
2022-03-04 02:23:51,18.4,54.5
2022-03-04 02:28:51,18.4,55
2022-03-04 02:33:51,18.4,55
2022-03-04 02:38:51,18.4,55
2022-03-04 02:43:51,18.4,54.5
2022-03-04 02:48:51,18.4,54.5
2022-03-04 02:53:51,18.4,54
2022-03-04 02:58:51,18.3,54.5
2022-03-04 03:03:51,18.3,54.5
2022-03-04 03:08:51,18.3,54
2022-03-04 03:13:51,18.3,54.5
2022-03-04 03:18:51,18.2,54.5
2022-03-04 03:23:51,18.2,54.5
2022-03-04 03:28:51,18.2,54.5
2022-03-04 03:33:51,18.2,54
2022-03-04 03:38:51,18.1,54.5
2022-03-04 03:43:51,18.1,53.5
2022-03-04 03:48:51,18.1,54
2022-03-04 03:53:51,18.1,54
2022-03-04 03:58:51,18.1,54
2022-03-04 04:03:51,18.1,54.5
2022-03-04 04:08:51,18.1,54.5
2022-03-04 04:13:51,18.1,53.5
2022-03-04 04:18:51,18,54.5
2022-03-04 04:23:51,18.1,54
2022-03-04 04:28:51,18,54
2022-03-04 04:33:51,17.9,53
2022-03-04 04:38:51,17.9,53.5
2022-03-04 04:43:51,17.9,53
2022-03-04 04:48:51,18,53.5
2022-03-04 04:53:51,18,53
2022-03-04 04:58:51,18,53.5
2022-03-04 05:03:51,17.9,52.5
2022-03-04 05:08:51,18,53
2022-03-04 05:13:51,18,52.5
2022-03-04 05:18:51,17.9,52.5
2022-03-04 05:23:51,17.9,52.5
2022-03-04 05:28:51,17.9,52.5
2022-03-04 05:33:51,17.9,52.5
2022-03-04 05:38:51,17.9,52
2022-03-04 05:43:51,17.9,52.5
2022-03-04 05:48:51,18,52.5
2022-03-04 05:53:51,18,51.5
2022-03-04 05:58:51,18,52
2022-03-04 06:03:51,18,52
2022-03-04 06:08:51,18,52
2022-03-04 06:13:51,18,52.5
2022-03-04 06:18:51,18,52.5
2022-03-04 06:23:51,18,52.5
2022-03-04 06:28:51,18,53.5
2022-03-04 06:33:51,18,53
2022-03-04 06:38:51,18,52.5
2022-03-04 06:43:51,18,52.5
2022-03-04 06:48:51,18,53
2022-03-04 06:53:51,18,53
2022-03-04 06:58:51,18,52.5
2022-03-04 07:03:51,19.5,51.5
2022-03-04 07:08:51,19.4,50.5
2022-03-04 07:13:51,23.2,46.5
2022-03-04 07:18:51,30.3,33
2022-03-04 07:23:51,31.3,31.5
2022-03-04 07:28:52,31.3,33
2022-03-04 07:33:51,29.2,36.5
2022-03-04 07:38:51,23.3,46.5
2022-03-04 07:43:51,20.2,56
2022-03-04 07:48:51,19.7,58.5
2022-03-04 07:53:51,19.4,59.5
2022-03-04 07:58:51,19.2,59.5
2022-03-04 08:03:51,19.2,58.5
2022-03-04 08:08:51,19,58.5
2022-03-04 08:13:51,18.9,59
2022-03-04 08:18:51,18.8,58
2022-03-04 08:23:51,18.8,58
2022-03-04 08:28:51,18.7,58
2022-03-04 08:33:51,18.9,57.5
2022-03-04 08:38:51,18.9,56.5
2022-03-04 08:43:51,18.8,57
2022-03-04 08:48:51,18.7,56.5
2022-03-04 08:53:51,18.8,57
2022-03-04 08:58:51,18.8,57
2022-03-04 09:03:51,18.5,56.5
2022-03-04 09:08:51,18.6,56.5
2022-03-04 09:13:51,18.5,57.5
2022-03-04 09:18:51,18.4,57
2022-03-04 09:23:51,18.5,57
2022-03-04 09:28:51,18.4,56
2022-03-04 09:33:51,18.4,57
2022-03-04 09:38:51,18.4,56
2022-03-04 09:43:51,18.3,55.5
2022-03-04 09:48:51,18.3,55.5
2022-03-04 09:53:51,18.4,55.5
2022-03-04 09:58:51,18.3,54.5
2022-03-04 10:03:51,18.3,54
2022-03-04 10:08:51,18.4,53.5
2022-03-04 10:13:51,18.4,54
2022-03-04 10:18:51,18.3,53
2022-03-04 10:23:51,18.4,53
2022-03-04 10:28:51,18.4,53.5
2022-03-04 10:33:51,18.5,52
2022-03-04 10:38:51,18.4,54
2022-03-04 10:43:51,18.4,53
2022-03-04 10:48:51,18.4,51.5
2022-03-04 10:53:51,18.4,51
2022-03-04 10:58:51,18.4,52.5
2022-03-04 11:03:51,18.4,52
2022-03-04 11:08:51,18.4,51.5
2022-03-04 11:13:51,18.4,51.5
2022-03-04 11:18:51,18.4,52
2022-03-04 11:23:51,18.4,52
2022-03-04 11:33:51,18.3,51.5
2022-03-04 11:43:51,18.4,50.5
2022-03-04 11:53:51,18.3,51
2022-03-04 12:03:51,18.4,51
2022-03-04 12:08:51,18.3,50.5
2022-03-04 12:13:51,18.3,51
2022-03-04 12:18:51,18.4,50.5
2022-03-04 12:23:51,18.2,49
2022-03-04 12:28:51,18.2,47.5
2022-03-04 12:33:51,18.4,49
2022-03-04 12:38:51,18.3,49.5
2022-03-04 12:43:51,18.4,49.5
2022-03-04 12:48:51,18.3,52
2022-03-04 12:53:51,18.3,50.5
2022-03-04 12:58:51,18.3,49
2022-03-04 13:03:51,18.3,48.5
2022-03-04 13:08:51,18.3,49
2022-03-04 13:13:51,18.2,49
2022-03-04 13:18:52,18.2,48.5
2022-03-04 13:23:51,18.2,48.5
2022-03-04 13:33:51,18.3,50
2022-03-04 13:43:51,18.3,50.5
2022-03-04 13:48:51,18.2,50.5
2022-03-04 13:53:51,18.2,49.5
2022-03-04 13:58:51,18.2,51
2022-03-04 14:03:51,18.2,50.5
2022-03-04 14:08:51,18.1,50.5
2022-03-04 14:13:51,18.1,49.5
2022-03-04 14:18:51,18.1,49
2022-03-04 14:23:51,18.1,48.5
2022-03-04 14:28:51,18.1,49.5
2022-03-04 14:33:51,18,48
2022-03-04 14:38:51,18,48.5
2022-03-04 14:43:51,18,50
2022-03-04 14:48:51,17.9,49
2022-03-04 14:53:51,18,47.5
2022-03-04 14:58:51,18,48.5
2022-03-04 15:03:51,18,47
2022-03-04 15:08:51,18.1,46.5
2022-03-04 15:13:51,18.1,47.5
2022-03-04 15:18:51,18.1,47.5
2022-03-04 15:23:51,18.1,47.5
2022-03-04 15:28:51,18.1,47.5
2022-03-04 15:33:52,18.1,49
2022-03-04 15:38:51,18.1,49.5
2022-03-04 15:43:51,18.2,47.5
2022-03-04 15:48:51,18.2,48
2022-03-04 15:53:51,18.1,48
2022-03-04 15:58:51,18.2,48
2022-03-04 16:03:51,18.2,48
2022-03-04 16:08:51,18.2,48
2022-03-04 16:13:51,18.2,48.5
2022-03-04 16:18:50,18.2,48.5
2022-03-04 16:23:50,18.2,48.5
2022-03-04 16:28:50,18.2,49
2022-03-04 16:33:51,18.2,48.5
2022-03-04 16:38:50,18.2,50
2022-03-04 16:43:50,18.1,49.5
2022-03-04 16:48:50,18.2,49
2022-03-04 16:53:50,18.2,49.5
2022-03-04 16:58:50,18.2,49.5
2022-03-04 17:03:50,18.2,49.5
2022-03-04 17:08:50,18.1,50
2022-03-04 17:13:50,18.2,49.5
2022-03-04 17:18:51,18.2,49.5
2022-03-04 17:23:50,18.2,50
2022-03-04 17:28:50,18.2,50
2022-03-04 17:33:50,18.2,50
2022-03-04 17:38:50,18.2,50.5
2022-03-04 17:43:50,18.3,52
2022-03-04 17:48:50,18.3,51.5
2022-03-04 17:53:50,18.2,51.5
2022-03-04 17:58:50,18.2,51.5
2022-03-04 18:03:50,18.2,51.5
2022-03-04 18:08:50,18.1,51.5
2022-03-04 18:13:50,18.1,51.5
2022-03-04 18:18:50,18.2,51.5
2022-03-04 18:23:50,18.3,52
2022-03-04 18:28:50,18.2,52
2022-03-04 18:33:50,18.2,52
2022-03-04 18:38:50,18.2,52
2022-03-04 18:43:51,18.2,52
2022-03-04 18:48:50,18.2,52.5
2022-03-04 18:53:50,18.1,52
2022-03-04 18:58:51,18.1,52
2022-03-04 19:03:50,18,53
2022-03-04 19:08:50,18,53
2022-03-04 19:13:50,18,52.5
2022-03-04 19:18:50,18,54
2022-03-04 19:23:50,17.9,54
2022-03-04 19:28:50,17.9,53.5
2022-03-04 19:33:50,17.9,53
2022-03-04 19:38:50,17.9,53
2022-03-04 19:43:50,18,52.5
2022-03-04 19:48:50,18,52.5
2022-03-04 19:53:50,18,53
2022-03-04 19:58:50,18,52.5
2022-03-04 20:03:50,18,52.5
2022-03-04 20:08:50,18,52
2022-03-04 20:13:50,18,53.5
2022-03-04 20:18:50,18,52.5
2022-03-04 20:23:50,18,52.5
2022-03-04 20:28:50,18,53
2022-03-04 20:33:50,18,53
2022-03-04 20:38:50,18,52.5
2022-03-04 20:43:50,18,53.5
2022-03-04 20:48:50,18.1,53
2022-03-04 20:53:50,18.2,53.5
2022-03-04 20:58:50,18.1,54
2022-03-04 21:03:50,18.1,54
2022-03-04 21:08:50,18.1,53.5
2022-03-04 21:13:50,18.1,53.5
2022-03-04 21:18:50,18.1,53.5
2022-03-04 21:23:50,18.1,53.5
2022-03-04 21:28:50,18.1,53.5
2022-03-04 21:33:50,18.1,53.5
2022-03-04 21:38:50,18.1,53.5
2022-03-04 21:43:50,18.1,53.5
2022-03-04 21:48:50,18.1,53.5
2022-03-04 21:53:50,18.1,53.5
2022-03-04 21:58:50,18,53.5
2022-03-04 22:03:50,18,53
2022-03-04 22:08:50,18,53
2022-03-04 22:13:50,18,53
2022-03-04 22:18:50,18,52.5
2022-03-04 22:23:50,17.9,53.5
2022-03-04 22:28:50,17.9,53.5
2022-03-04 22:33:50,17.9,52.5
2022-03-04 22:38:50,18,52.5
2022-03-04 22:43:50,18,52
2022-03-04 22:48:50,18,52
2022-03-04 22:53:50,18,52
2022-03-04 22:58:50,18,52
2022-03-04 23:03:50,18,52.5
2022-03-04 23:08:50,18,53
2022-03-04 23:13:50,18,53
2022-03-04 23:18:50,18,53
2022-03-04 23:23:50,18,53
2022-03-04 23:28:50,18,52.5
2022-03-04 23:33:50,18,52.5
2022-03-04 23:38:50,17.9,52.5
2022-03-04 23:43:50,17.9,53
2022-03-04 23:48:50,17.9,53
2022-03-04 23:53:50,18,53
2022-03-04 23:58:50,17.9,53
2022-03-05 00:03:50,17.9,52.5
2022-03-05 00:08:50,17.9,52
2022-03-05 00:13:50,17.9,52.5
2022-03-05 00:18:50,17.9,52
2022-03-05 00:23:50,17.9,52
2022-03-05 00:28:50,17.9,52
2022-03-05 00:33:50,17.9,52
2022-03-05 00:38:50,17.9,52
2022-03-05 00:43:51,17.9,52
2022-03-05 00:48:50,17.9,52
2022-03-05 00:53:50,17.9,52
2022-03-05 00:58:50,17.9,52
2022-03-05 01:03:50,17.9,52.5
2022-03-05 01:08:50,17.9,52
2022-03-05 01:13:50,18,52.5
2022-03-05 01:18:50,17.9,52
2022-03-05 01:23:50,17.9,52.5
2022-03-05 01:28:50,17.9,52.5
2022-03-05 01:33:50,17.9,52.5
2022-03-05 01:38:50,17.9,52.5
2022-03-05 01:43:50,17.9,52.5
2022-03-05 01:48:50,17.9,52.5
2022-03-05 01:53:50,17.9,52.5
2022-03-05 01:58:50,17.9,52.5
2022-03-05 02:03:50,17.9,52.5
2022-03-05 02:08:50,17.9,52.5
2022-03-05 02:13:50,17.8,52.5
2022-03-05 02:18:50,17.9,52.5
2022-03-05 02:23:50,17.9,52.5
2022-03-05 02:28:50,17.9,52.5
2022-03-05 02:33:50,17.9,52.5
2022-03-05 02:38:50,17.9,52.5
2022-03-05 02:43:50,17.9,52.5
2022-03-05 02:48:50,17.9,53
2022-03-05 02:53:50,17.9,53
2022-03-05 02:58:50,17.8,53
2022-03-05 03:03:50,17.9,53
2022-03-05 03:08:50,17.9,53
2022-03-05 03:13:50,17.9,53
2022-03-05 03:18:50,17.9,53
2022-03-05 03:23:50,17.9,53
2022-03-05 03:28:50,17.9,53.5
2022-03-05 03:33:50,17.9,53.5
2022-03-05 03:38:50,17.9,53.5
2022-03-05 03:43:50,17.9,53.5
2022-03-05 03:48:50,17.9,53.5
2022-03-05 03:53:50,17.8,53.5
2022-03-05 03:58:50,17.8,53.5
2022-03-05 04:03:50,17.9,53.5
2022-03-05 04:08:50,17.8,53.5
2022-03-05 04:13:50,17.8,53.5
2022-03-05 04:18:50,17.9,53.5
2022-03-05 04:23:50,17.9,53.5
2022-03-05 04:28:50,17.9,53.5
2022-03-05 04:33:50,17.9,54
2022-03-05 04:38:50,17.9,54
2022-03-05 04:43:50,17.9,54
2022-03-05 04:48:50,17.9,54
2022-03-05 04:53:50,17.9,54
2022-03-05 04:58:50,17.9,54
2022-03-05 05:03:50,17.9,54
2022-03-05 05:08:50,17.9,54.5
2022-03-05 05:13:50,17.9,54.5
2022-03-05 05:18:50,17.9,54.5
2022-03-05 05:23:50,17.9,54.5
2022-03-05 05:28:50,17.9,54.5
2022-03-05 05:33:50,17.9,55
2022-03-05 05:38:50,17.8,55
2022-03-05 05:43:50,17.8,54.5
2022-03-05 05:48:50,17.9,55
2022-03-05 05:53:50,17.9,55
2022-03-05 05:58:50,17.8,55
2022-03-05 06:03:50,17.8,55
2022-03-05 06:08:50,17.9,55
2022-03-05 06:13:50,17.9,55
2022-03-05 06:18:50,17.9,55
2022-03-05 06:23:50,17.8,55
2022-03-05 06:28:50,17.8,55
2022-03-05 06:33:50,17.8,55
2022-03-05 06:38:50,17.8,55
2022-03-05 06:43:50,17.8,55
2022-03-05 06:48:50,17.8,55
2022-03-05 06:53:50,17.8,55
2022-03-05 06:58:50,17.8,55
2022-03-05 07:03:50,17.8,55
2022-03-05 07:08:50,17.8,55
2022-03-05 07:13:50,17.8,55
2022-03-05 07:18:50,17.8,55
2022-03-05 07:23:50,17.8,55
2022-03-05 07:28:50,17.8,55
2022-03-05 07:33:50,17.8,55.5
2022-03-05 07:38:50,17.8,55
2022-03-05 07:43:50,17.8,55
2022-03-05 07:48:50,17.8,55.5
2022-03-05 07:53:50,17.8,55.5
2022-03-05 07:58:50,18.4,57
2022-03-05 08:03:50,27.4,38.5
2022-03-05 08:08:50,29.9,33
2022-03-05 08:13:50,29.9,35
2022-03-05 08:18:50,30.5,36.5
2022-03-05 08:23:50,30.5,37.5
2022-03-05 08:28:51,30.5,40
2022-03-05 08:33:50,29.1,41.5
2022-03-05 08:38:50,26.1,49
2022-03-05 08:43:50,23.3,50.5
2022-03-05 08:48:50,20,61.5
2022-03-05 08:53:50,19.6,66
2022-03-05 08:58:50,19.4,66.5
2022-03-05 09:03:49,19.4,66.5
2022-03-05 09:08:50,19.4,66
2022-03-05 09:13:50,19.3,65.5
2022-03-05 09:18:50,19.2,65.5
2022-03-05 09:23:49,19.2,65
2022-03-05 09:28:49,19.2,65
2022-03-05 09:33:49,19.1,64.5
2022-03-05 09:38:49,19,64.5
2022-03-05 09:43:49,19,64
2022-03-05 09:48:49,18.9,64
2022-03-05 09:53:49,18.9,63.5
2022-03-05 09:58:49,18.9,64
2022-03-05 10:03:49,18.9,64
2022-03-05 10:08:49,18.9,65
2022-03-05 10:13:49,18.8,65
2022-03-05 10:18:49,18.8,64.5
2022-03-05 10:23:49,18.7,64.5
2022-03-05 10:28:49,18.7,64
2022-03-05 10:33:49,18.7,64
2022-03-05 10:38:49,18.7,63.5
2022-03-05 10:43:49,18.6,63.5
2022-03-05 10:48:49,18.6,63.5
2022-03-05 10:53:49,18.6,63.5
2022-03-05 10:58:49,18.6,63
2022-03-05 11:03:49,18.6,63.5
2022-03-05 11:08:49,18.6,63.5
2022-03-05 11:13:49,18.6,63
2022-03-05 11:18:49,18.7,63
2022-03-05 11:23:49,18.6,62.5
2022-03-05 11:28:49,18.6,62.5
2022-03-05 11:33:49,18.6,62.5
2022-03-05 11:38:49,18.6,62.5
2022-03-05 11:43:49,18.6,62.5
2022-03-05 11:48:49,18.5,62
2022-03-05 11:53:49,18.5,62
2022-03-05 11:58:49,18.5,62.5
2022-03-05 12:03:49,18.5,63.5
2022-03-05 12:08:49,18.6,64.5
2022-03-05 12:13:49,18.6,64.5
2022-03-05 12:18:49,18.6,65
2022-03-05 12:23:49,18.6,65
2022-03-05 12:28:49,18.6,64
2022-03-05 12:33:49,18.7,64.5
2022-03-05 12:38:49,18.6,64
2022-03-05 12:43:49,18.7,64
2022-03-05 12:48:49,18.6,63.5
2022-03-05 12:53:49,18.6,63.5
2022-03-05 12:58:49,18.6,63.5
2022-03-05 13:03:49,18.6,63.5
2022-03-05 13:08:49,18.6,64
2022-03-05 13:13:50,18.6,64
2022-03-05 13:18:49,18.5,63.5
2022-03-05 13:23:49,18.5,64.5
2022-03-05 13:28:49,18.5,64.5
2022-03-05 13:33:49,18.5,64
2022-03-05 13:38:49,18.5,63.5
2022-03-05 13:43:49,18.5,63.5
2022-03-05 13:48:50,18.5,63.5
2022-03-05 13:53:49,18.5,63.5
2022-03-05 13:58:49,18.5,64
2022-03-05 14:03:49,18.4,64
2022-03-05 14:08:49,18.4,64.5
2022-03-05 14:13:49,18.4,64.5
2022-03-05 14:18:49,18.3,64.5
2022-03-05 14:23:49,18.3,64.5
2022-03-05 14:28:49,18.3,65
2022-03-05 14:33:49,18.3,65
2022-03-05 14:38:49,18.3,65
2022-03-05 14:43:49,18.3,65
2022-03-05 14:48:49,18.3,65
2022-03-05 14:53:49,18.2,65
2022-03-05 14:58:49,18.3,64
2022-03-05 15:03:49,18.3,63.5
2022-03-05 15:08:49,18.3,63.5
2022-03-05 15:13:49,18.3,63
2022-03-05 15:18:49,18.2,63.5
2022-03-05 15:23:49,18.3,63.5
2022-03-05 15:28:49,18.3,63
2022-03-05 15:33:49,18.3,63
2022-03-05 15:38:49,18.3,63
2022-03-05 15:43:49,18.3,62.5
2022-03-05 15:48:49,18.3,62.5
2022-03-05 15:53:49,18.3,62.5
2022-03-05 15:58:49,18.2,62.5
2022-03-05 16:03:49,18.3,62.5
2022-03-05 16:08:49,18.3,62.5
2022-03-05 16:13:49,18.3,63
2022-03-05 16:18:49,18.3,63
2022-03-05 16:23:49,18.3,63
2022-03-05 16:28:49,18.3,63
2022-03-05 16:33:49,18.3,63
2022-03-05 16:38:49,18.2,63
2022-03-05 16:43:49,18.3,63
2022-03-05 16:48:49,18.2,63
2022-03-05 16:53:49,18.4,63
2022-03-05 16:58:49,18.4,64
2022-03-05 17:03:49,18.2,64
2022-03-05 17:08:49,18.1,64.5
2022-03-05 17:13:49,18.1,65
2022-03-05 17:18:49,18.2,65
2022-03-05 17:23:49,18.2,65
2022-03-05 17:28:49,18.2,64.5
2022-03-05 17:33:49,18.2,65
2022-03-05 17:38:50,18.2,65
2022-03-05 17:43:49,18.2,65
2022-03-05 17:48:49,18.2,65
2022-03-05 17:53:49,18.2,65
2022-03-05 17:58:49,18.2,64.5
2022-03-05 18:03:49,18.3,64.5
2022-03-05 18:08:49,18.3,65
2022-03-05 18:13:49,18.3,65
2022-03-05 18:18:49,18.3,65
2022-03-05 18:23:49,18.3,65
2022-03-05 18:28:49,18.2,64.5
2022-03-05 18:33:49,18.2,64.5
2022-03-05 18:38:49,18.2,64.5
2022-03-05 18:43:49,18.2,64.5
2022-03-05 18:48:49,18.2,64.5
2022-03-05 18:53:49,18.2,64
2022-03-05 18:58:49,18.2,64.5
2022-03-05 19:03:49,18.2,64.5
2022-03-05 19:08:49,18.2,64.5
2022-03-05 19:13:49,18.2,64.5
2022-03-05 19:18:49,18.2,64.5
2022-03-05 19:23:49,18.2,64.5
2022-03-05 19:28:49,18.1,64.5
2022-03-05 19:33:49,18.1,64.5
2022-03-05 19:38:49,18.1,64.5
2022-03-05 19:43:49,18.1,64.5
2022-03-05 19:48:49,18.1,65
2022-03-05 19:53:49,18.1,65
2022-03-05 19:58:49,18.1,64.5
2022-03-05 20:03:49,18.1,65
2022-03-05 20:08:49,18.1,66
2022-03-05 20:13:49,18.1,65.5
2022-03-05 20:18:49,18.2,65.5
2022-03-05 20:23:49,18.3,66.5
2022-03-05 20:28:49,18.3,66
2022-03-05 20:33:49,18.4,69.5
2022-03-05 20:38:49,18.5,70
2022-03-05 20:43:49,18.6,73
2022-03-05 20:48:49,18.5,73.5
2022-03-05 20:53:49,18.8,79
2022-03-05 20:58:49,18.6,77.5
2022-03-05 21:03:49,18.5,74
2022-03-05 21:08:49,18.4,71.5
2022-03-05 21:13:49,18.4,69
2022-03-05 21:18:49,18.4,68
2022-03-05 21:23:49,18.4,67
2022-03-05 21:28:49,18.3,66.5
2022-03-05 21:33:49,18.3,66
2022-03-05 21:38:49,18.3,65.5
2022-03-05 21:43:49,18.3,65.5
2022-03-05 21:48:49,18.3,65
2022-03-05 21:53:49,18.3,64.5
2022-03-05 21:58:49,18.2,64.5
2022-03-05 22:03:49,18.2,64
2022-03-05 22:08:49,18.2,64
2022-03-05 22:13:49,18.2,64
2022-03-05 22:18:49,18.2,63.5
2022-03-05 22:23:49,18.1,63.5
2022-03-05 22:28:49,18.1,63
2022-03-05 22:33:49,18.1,63.5
2022-03-05 22:38:49,18.2,64
2022-03-05 22:43:49,18.2,63.5
2022-03-05 22:48:49,18.1,63.5
2022-03-05 22:53:49,18.2,64
2022-03-05 22:58:49,18.1,62.5
2022-03-05 23:03:49,18.1,62
2022-03-05 23:08:49,18.1,62
2022-03-05 23:13:49,18.1,62.5
2022-03-05 23:18:49,18.1,62.5
2022-03-05 23:23:49,18,62
2022-03-05 23:28:49,18.1,61.5
2022-03-05 23:33:49,18.1,61.5
2022-03-05 23:38:49,18,62
2022-03-05 23:43:49,18.1,62
2022-03-05 23:48:49,18,62
2022-03-05 23:53:49,18,61.5
2022-03-05 23:58:49,18.1,62
2022-03-06 00:03:49,18.1,62.5
2022-03-06 00:08:49,18.1,62.5
2022-03-06 00:13:49,18.1,62.5
2022-03-06 00:18:49,18.1,62
2022-03-06 00:23:49,18,61.5
2022-03-06 00:28:49,18,61
2022-03-06 00:33:49,18,61
2022-03-06 00:38:49,18,61
2022-03-06 00:43:49,18,61
2022-03-06 00:48:49,18,61
2022-03-06 00:53:49,18,60.5
2022-03-06 00:58:49,18,61
2022-03-06 01:03:49,18,61
2022-03-06 01:08:49,18,61.5
2022-03-06 01:13:49,18,61.5
2022-03-06 01:18:49,18,61.5
2022-03-06 01:23:49,18,61.5
2022-03-06 01:28:49,18,61
2022-03-06 01:33:49,18,61
2022-03-06 01:38:48,17.9,60.5
2022-03-06 01:43:49,18,60.5
2022-03-06 01:48:49,17.9,60
2022-03-06 01:53:49,18,60
2022-03-06 01:58:49,17.9,60
2022-03-06 02:03:49,17.9,60
2022-03-06 02:08:48,18,60.5
2022-03-06 02:13:49,17.9,60.5
2022-03-06 02:18:48,17.9,60.5
2022-03-06 02:23:48,17.9,60.5
2022-03-06 02:28:48,17.9,61
2022-03-06 02:33:48,17.9,61
2022-03-06 02:38:48,18,61
2022-03-06 02:43:48,18,61
2022-03-06 02:48:48,18,61
2022-03-06 02:53:48,18,61
2022-03-06 02:58:48,18,61
2022-03-06 03:03:48,18,61
2022-03-06 03:08:48,17.9,60
2022-03-06 03:13:48,17.9,60
2022-03-06 03:18:48,17.9,60
2022-03-06 03:23:48,17.9,60
2022-03-06 03:28:48,17.9,59.5
2022-03-06 03:33:48,17.9,59.5
2022-03-06 03:38:48,17.9,59.5
2022-03-06 03:43:48,17.9,60
2022-03-06 03:48:48,17.9,60.5
2022-03-06 03:53:48,17.9,60.5
2022-03-06 03:58:48,17.9,60.5
2022-03-06 04:03:48,17.9,60
2022-03-06 04:08:48,17.9,60
2022-03-06 04:13:48,17.9,59.5
2022-03-06 04:18:48,17.9,59.5
2022-03-06 04:23:48,17.9,59.5
2022-03-06 04:28:48,17.9,59.5
2022-03-06 04:33:48,17.9,59
2022-03-06 04:38:48,17.8,59
2022-03-06 04:43:48,17.9,59
2022-03-06 04:48:48,17.9,59
2022-03-06 04:53:48,17.8,59
2022-03-06 04:58:48,17.9,59.5
2022-03-06 05:03:48,17.8,59
2022-03-06 05:08:48,17.8,59.5
2022-03-06 05:13:48,17.8,59.5
2022-03-06 05:18:48,17.8,58.5
2022-03-06 05:23:48,17.8,58.5
2022-03-06 05:28:48,17.8,58.5
2022-03-06 05:33:48,17.8,58.5
2022-03-06 05:38:48,17.8,58
2022-03-06 05:43:48,17.8,58
2022-03-06 05:48:48,17.8,58.5
2022-03-06 05:53:48,17.8,58
2022-03-06 05:58:48,17.8,58.5
2022-03-06 06:03:48,17.8,58.5
2022-03-06 06:08:48,17.8,58.5
2022-03-06 06:13:48,17.7,58.5
2022-03-06 06:18:48,17.8,58.5
2022-03-06 06:23:48,17.8,58
2022-03-06 06:28:48,17.8,58
2022-03-06 06:33:48,17.8,58
2022-03-06 06:38:48,17.7,58
2022-03-06 06:43:48,17.8,58
2022-03-06 06:48:48,17.7,58
2022-03-06 06:53:48,17.7,57.5
2022-03-06 06:58:48,17.7,57.5
2022-03-06 07:03:48,17.7,57.5
2022-03-06 07:08:48,17.7,57.5
2022-03-06 07:13:48,17.7,57.5
2022-03-06 07:18:48,17.7,57.5
2022-03-06 07:23:48,17.7,57.5
2022-03-06 07:28:48,17.7,57.5
2022-03-06 07:33:48,17.7,57.5
2022-03-06 07:38:48,17.7,57
2022-03-06 07:43:48,17.7,57
2022-03-06 07:48:48,17.7,57
2022-03-06 07:53:48,17.7,57
2022-03-06 07:58:48,17.7,57
2022-03-06 08:03:49,17.7,57
2022-03-06 08:08:48,17.7,57.5
2022-03-06 08:13:48,17.7,57.5
2022-03-06 08:18:48,17.7,57
2022-03-06 08:23:48,17.7,57
2022-03-06 08:28:48,25.3,47
2022-03-06 08:33:48,31.6,37.5
2022-03-06 08:38:48,32.1,33.5
